Country,Year,GDP_per_capita,Female_Labor_Participation,Male_Labor_Participation,Female_Tertiary_Education,Male_Tertiary_Education,education_gap,labor_participation_gap,Region
Nicaragua,2005,10980.70660479666,59.16074142701712,77.83268607079425,52.87653038759618,50.92919251177176,1.9473378758244237,-18.67194464377713,Central America
Nicaragua,2006,10289.33740547817,59.50423228927553,77.57018512635396,22.0582607153881,17.38691349401588,4.671347221372223,-18.065952837078434,Central America
Nicaragua,2007,5543.068110665869,59.40765210681808,77.18671791406265,15.34003520011818,0.0,15.34003520011818,-17.779065807244578,Central America
Nicaragua,2008,6658.592358897696,58.65059206927369,77.38439125153316,16.19230133529087,14.78158858343174,1.4107127518591316,-18.733799182259467,Central America
Nicaragua,2009,11804.28550906043,59.82351993526701,77.911911117682,48.47212897107784,29.77621862122218,18.695910349855655,-18.088391182414988,Central America
Nicaragua,2010,9307.75634394616,59.08971331366628,77.79968938348641,37.22776623273377,34.03017096540494,3.197595267328829,-18.70997606982013,Central America
Nicaragua,2011,11588.78726097311,58.18762880988995,77.93255405283067,28.86815883983254,20.59782823403336,8.270330605799177,-19.744925242940717,Central America
Nicaragua,2012,17359.74696543526,58.98047232180249,77.6989426936817,48.17579218341061,46.00214139591677,2.173650787493834,-18.718470371879214,Central America
Nicaragua,2013,8289.636547077444,59.75773987396705,77.38320937659772,41.27167250832967,25.10630828400411,16.16536422432556,-17.625469502630672,Central America
Nicaragua,2014,15857.51391104166,59.68992474213211,77.30916889998565,29.10617472299866,26.46080042102902,2.645374301969639,-17.619244157853537,Central America
Nicaragua,2015,21771.56945048997,58.48600935197722,78.21869563428447,50.04693607707151,46.44376312241913,3.603172954652379,-19.73268628230725,Central America
Nicaragua,2016,20866.52001266792,59.81991244749968,77.40391433252343,40.49063807740585,35.67456175594238,4.81607632146347,-17.584001885023746,Central America
Nicaragua,2017,9565.160386229525,58.77721166374914,77.73394788191999,58.29161598591663,54.1757284461282,4.115887539788432,-18.956736218170846,Central America
Nicaragua,2018,11313.66054387249,59.24182453302854,78.0348968420375,26.39190994250171,18.95026484324379,7.441645099257919,-18.793072309008956,Central America
Nicaragua,2019,25881.61866110705,59.29338327763617,77.27625120959718,58.07753660687831,49.1804879503275,8.897048656550808,-17.98286793196101,Central America
Nicaragua,2020,11789.29487600081,59.24340530154845,77.99094497411902,52.42358872031323,45.15848168679703,7.265107033516195,-18.747539672570568,Central America
Nicaragua,2021,39490.59609763472,59.52715546775786,77.86486362440468,32.51751928903964,17.53825627183167,14.97926301720797,-18.33770815664682,Central America
Nicaragua,2022,19131.7106425895,59.4648330171913,77.51503033677987,34.13006178307603,29.80943297521458,4.32062880786145,-18.05019731958857,Central America
Nicaragua,2023,13453.55905874709,59.44604073038622,78.0209397489735,16.17249329051776,12.05289257297852,4.119600717539241,-18.57489901858728,Central America
Nicaragua,2024,14019.12734404329,59.65203331474971,77.87480646478421,46.56252946736875,31.16759701022701,15.394932457141739,-18.222773150034506,Central America
Panama,1995,8807.898915740232,54.2791344146747,64.69466601522083,14.40672154883458,0.0,14.40672154883458,-10.415531600546132,Central America
Panama,1996,9381.877589956595,53.94984729518432,65.1128695502037,20.58729310262098,19.75734659242285,0.8299465101981305,-11.163022255019378,Central America
Panama,1997,9386.368617879512,54.99407924649901,65.3649396032481,12.6413343182361,0.0,12.6413343182361,-10.370860356749091,Central America
Panama,1998,9277.965648766958,55.79642168380045,65.56412851531924,58.49094323168924,43.93832047769546,14.55262275399378,-9.767706831518787,Central America
Panama,1999,8182.81780058423,54.74371185931323,65.5232177165888,35.96563463211515,32.01451651854559,3.9511181135695566,-10.779505857275574,Central America
Panama,2000,12081.26920797014,54.49049634995602,64.94054854602541,27.35011677061,8.692762968077336,18.657353802532665,-10.450052196069393,Central America
Panama,2001,12179.06322967459,54.12453034304677,65.17942130318676,47.0331790533313,37.33281930285048,9.700359750480821,-11.054890960139986,Central America
Panama,2002,9033.319803013621,55.74931978939098,65.30147142755611,15.30801767737336,0.0,15.30801767737336,-9.552151638165128,Central America
Panama,2003,14826.53497974897,54.56833211387636,65.22380739685396,15.89862418140308,14.99559689315724,0.9030272882458412,-10.655475282977598,Central America
Panama,2004,8790.02224444747,54.29350487443169,64.71411855424054,26.62133460871826,20.31067099545555,6.310663613262712,-10.420613679808852,Central America
Panama,2005,11443.45167338182,54.39062496246433,65.27250350159994,34.10086698884663,18.94533578134347,15.155531207503163,-10.881878539135613,Central America
Panama,2006,15140.86727785186,54.99075095804438,65.17922296947422,52.60242079023465,41.41805815486548,11.184362635369176,-10.188472011429845,Central America
Panama,2007,17945.4572812206,53.73749778776193,65.2589391878651,48.31736065523262,40.18902992375224,8.128330731480382,-11.521441400103164,Central America
Panama,2008,9252.698564536247,54.67908436209864,65.43107861990595,48.02000336437413,34.49203598617402,13.527967378200117,-10.751994257807304,Central America
Panama,2009,10864.63449356905,55.36384900949844,65.35728443598384,59.23272387954198,55.0507765877497,4.181947291792277,-9.993435426485405,Central America
Panama,2010,6532.917031130311,54.35024602331621,65.62976186393801,50.83276216008117,33.12798458592987,17.704777574151294,-11.279515840621805,Central America
Panama,2011,10970.34768464267,54.93409764468205,65.13439881001936,28.17019659997135,9.406573149476902,18.76362345049445,-10.200301165337315,Central America
Panama,2012,13369.72336563204,55.06277991337529,65.41941893382469,13.18972781267989,5.445264988475755,7.744462824204134,-10.3566390204494,Central America
Panama,2013,23633.20455099522,54.30736427913004,65.50480152019664,47.80961170533902,39.93450887403089,7.8751028313081335,-11.197437241066595,Central America
Panama,2014,11555.65077480899,54.13363299327229,65.41332879062874,27.73986448281943,19.74020411694806,7.999660365871371,-11.279695797356446,Central America
Panama,2015,34423.3285924055,55.05394756455352,65.69757345383441,43.06713394723622,42.29911640070933,0.7680175465268917,-10.64362588928089,Central America
Panama,2016,8729.348878435894,54.58723299288295,64.37437100918434,53.21831332279866,44.08055188805333,9.137761434745329,-9.787138016301391,Central America
Panama,2017,8249.204996879942,54.53667580709146,64.52873595576462,12.73051516067345,0.0,12.73051516067345,-9.992060148673154,Central America
Panama,2018,33345.26130608406,55.12702583735955,65.15894786541716,49.00240435200217,39.56987704809694,9.432527303905232,-10.031922028057615,Central America
Panama,2019,19556.11682972746,54.46652652502518,64.7895882594299,12.5087675159987,10.57487632024736,1.9338911957513396,-10.323061734404725,Central America
Panama,2020,13814.00004108406,54.50502130095715,64.85596129815887,10.52566122708267,0.0,10.52566122708267,-10.350939997201728,Central America
Panama,2021,3858.795242318633,55.87278415098907,65.45631718794351,58.10292494706758,47.92374413862663,10.179180808440947,-9.583533036954442,Central America
Panama,2022,12264.4451815056,53.73050477786069,65.36972150284413,38.92709091017657,37.27564774947103,1.65144316070554,-11.639216724983442,Central America
Panama,2023,3631.658629216578,54.59090310052237,65.01411336740823,38.54269681393808,20.35078899171919,18.191907822218887,-10.42321026688586,Central America
Panama,2024,12540.42902032428,54.3937054321273,65.1957728608621,59.77107564627281,54.02085165859762,5.7502239876751915,-10.802067428734809,Central America
Paraguay,1995,9895.969410603037,40.76411316017182,59.48740158042011,40.56708281238631,33.14760856054293,7.419474251843383,-18.723288420248295,South America
Paraguay,1996,10248.2368688936,39.39333966198698,59.5455845477587,38.82444515699329,31.98305646384219,6.841388693151103,-20.152244885771722,South America
Paraguay,1997,10311.04077718173,39.40329770130117,59.9487108767222,16.97251181025801,5.588382547669456,11.384129262588553,-20.545413175421032,South America
Paraguay,1998,12671.02882805977,39.75682573922259,60.32677119348511,22.19976511762361,2.865080566921453,19.334684550702157,-20.569945454262516,South America
Paraguay,1999,11701.40981663562,40.02897749914334,59.88147460405206,46.82365873095364,45.79051158866082,1.033147142292819,-19.85249710490872,South America
Paraguay,2000,11742.34203895583,39.49556980764387,59.57550155072828,58.74521364051175,50.52294530061478,8.22226833989697,-20.079931743084416,South America
Paraguay,2001,13628.03369175278,40.66140759578014,59.66569462529802,20.54849453099752,3.71605438014204,16.83244015085548,-19.004287029517883,South America
Paraguay,2002,11851.61410611991,39.43282848281044,59.83688198394891,27.3911173716523,14.98642039242989,12.40469697922241,-20.40405350113847,South America
Paraguay,2003,9165.478089853861,39.778595091715,59.77234287259258,58.82282647177051,39.72949933418914,19.09332713758137,-19.993747780877584,South America
Paraguay,2004,8177.644813798541,40.07639591127416,59.76004812367635,52.24320427052542,45.04969304606407,7.193511224461346,-19.683652212402187,South America
Paraguay,2005,12622.61700771918,40.00658052033351,59.89346035650054,50.58135072224268,44.703015512144,5.878335210098683,-19.886879836167033,South America
Paraguay,2006,11884.06325712555,40.51553797856025,59.55331476270907,38.41343081343842,32.92011341768031,5.493317395758105,-19.037776784148818,South America
Paraguay,2007,17416.64456097274,40.27080568320912,60.48392524054798,25.51176418723524,21.87649223201135,3.635271955223889,-20.213119557338864,South America
Paraguay,2008,18835.10830119919,40.05032089294608,59.39755427671756,15.31069137942281,0.0,15.31069137942281,-19.347233383771474,South America
Paraguay,2009,14811.04933682557,39.76255069005522,59.98240267676439,41.94815109866423,40.31920684084104,1.6289442578231927,-20.219851986709166,South America
Paraguay,2010,22365.60618268292,39.62879621509832,59.94002395147872,17.27577413936796,0.0,17.27577413936796,-20.311227736380403,South America
Paraguay,2011,15600.84259272154,39.7866072450261,59.94656082280832,22.87396082462347,20.16073148141591,2.7132293432075585,-20.159953577782225,South America
Paraguay,2012,15129.39663843087,40.2477750503803,60.07501227806593,23.75494407795622,10.97278713806209,12.782156939894131,-19.82723722768563,South America
Paraguay,2013,8717.385536401533,39.69275677956098,60.22343926485282,51.09196613764512,38.1657674644975,12.926198673147624,-20.53068248529184,South America
Paraguay,2014,24241.29510323964,40.11226960108102,60.15348707827651,32.96718277969782,31.8651520765212,1.1020307031766237,-20.041217477195495,South America
Paraguay,2015,16539.49682560143,40.47930949339992,59.97804248983705,27.76419871184613,14.11396410952213,13.650234602324002,-19.498732996437134,South America
Paraguay,2016,4340.283736416523,39.72456163900457,59.55958696173071,53.48479424258169,35.66815127678902,17.816642965792674,-19.83502532272614,South America
Paraguay,2017,17707.29294409324,39.89407794210729,59.73349550203679,37.52853172706821,33.67866871435167,3.84986301271654,-19.8394175599295,South America
Paraguay,2018,24867.63091600178,40.45079980118368,60.10349150963632,37.32381805126882,35.49675319679771,1.8270648544711108,-19.652691708452643,South America
Paraguay,2019,11194.6399662002,39.926070566118,60.24432405277466,26.33694452843168,19.34465655227724,6.99228797615444,-20.31825348665666,South America
Paraguay,2020,20172.47190558634,40.76915522681611,60.45423108952694,16.30550708393125,13.70836681557363,2.59714026835762,-19.685075862710832,South America
Paraguay,2021,17975.85823083406,40.3685425555891,59.99637809184849,12.81069527299392,0.0,12.81069527299392,-19.62783553625939,South America
Paraguay,2022,45948.60389999925,39.47760928084297,60.2155899127998,45.61101025885793,42.09320459048469,3.517805668373242,-20.73798063195683,South America
Paraguay,2023,24311.1159294063,39.88589642685625,60.16376646335504,44.17147075786352,32.29777835968886,11.873692398174654,-20.27787003649879,South America
Paraguay,2024,17593.58677848612,39.09001810640975,59.54116562678335,38.22970406451607,33.18324917924117,5.046454885274898,-20.451147520373596,South America
Peru,1995,18228.86743652331,38.44879384847291,54.7651404947767,17.19339831716649,15.10018951023687,2.0932088069296206,-16.316346646303792,South America
Peru,1996,18801.42167571399,37.63247217951479,54.88237263974924,27.7032281177547,14.58681277120685,13.116415346547852,-17.24990046023445,South America
Peru,1997,20136.26600661841,38.9377877269192,55.01166422620638,44.58888195709912,31.10301048309863,13.48587147400049,-16.07387649928718,South America
Peru,1998,19156.56186320372,37.65880361441116,54.95816927298716,29.14166973842176,16.52896383876015,12.612705899661613,-17.299365658576,South America
Peru,1999,22332.91330575405,37.81753316346371,54.75953487424852,55.61041183907628,42.94683834116083,12.66357349791545,-16.942001710784815,South America
Peru,2000,19788.89471050235,38.92917866928421,54.29204222276571,30.25985712876648,18.33898521921354,11.92087190955294,-15.362863553481496,South America
Peru,2001,19659.45152039308,38.42139994739522,54.51397787931361,49.75551412633623,47.04059706433821,2.7149170619980225,-16.092577931918385,South America
Peru,2002,17562.98206255779,37.95095050525963,54.46508008764523,14.41984835733792,7.575337861759828,6.844510495578091,-16.5141295823856,South America
Peru,2003,16073.4760855775,38.05504877343562,54.61827363616448,34.83717140029923,17.97826175117528,16.858909649123955,-16.56322486272886,South America
Peru,2004,20812.35409870748,37.81947071881498,54.88406973582715,36.73997331405963,16.81548345316685,19.924489860892784,-17.064599017012164,South America
Peru,2005,33030.12469364828,38.0467017413882,54.99782349592562,17.21560218437408,15.34441404612737,1.8711881382467102,-16.951121754537425,South America
Peru,2006,24399.60432909155,37.83761936265437,54.5189379259713,57.98728607309846,40.95565807275371,17.031628000344753,-16.68131856331693,South America
Peru,2007,18916.29176381329,38.41188819895418,54.36851408138088,32.13468509837179,17.49030097212734,14.64438412624445,-15.9566258824267,South America
Peru,2008,54710.11827928494,37.52623368682517,54.84425723855625,22.91502145637961,5.574789318167603,17.340232138212006,-17.31802355173108,South America
Peru,2009,13084.11026065331,38.17465262219324,54.28046987128587,55.83780015593734,39.82143815874233,16.016361997195006,-16.105817249092624,South America
Peru,2010,43344.34799341855,38.08749568060509,55.51133151038024,26.77034067481735,7.725060384149902,19.04528029066745,-17.42383582977515,South America
Peru,2011,14966.48330404433,38.26652531040947,54.47998998614395,18.22830292146675,10.10165830219139,8.126644619275359,-16.21346467573448,South America
Peru,2012,22541.11122159162,38.4835651757748,53.93321318703178,39.29041971076222,37.10077238938234,2.18964732137988,-15.449648011256983,South America
Peru,2013,13207.78681844344,38.57005246047676,54.99925981219273,26.54573828900976,21.57998869639284,4.96574959261692,-16.429207351715974,South America
Peru,2014,39802.30071648849,38.65302369454944,55.0589448649453,21.71625328252634,21.32322362758938,0.39302965493696007,-16.405921170395864,South America
Peru,2015,12639.51412408311,37.58060558688246,54.63164939125237,41.12734952311408,34.94899506623877,6.178354456875304,-17.051043804369904,South America
Peru,2016,32638.09828057734,38.00503382972315,55.09287260084761,54.8766163261042,36.72139145310062,18.155224873003576,-17.08783877112446,South America
Peru,2017,38609.98432667876,38.47807979535714,54.88977089501414,17.49546266235699,6.743839901326698,10.75162276103029,-16.411691099657,South America
Peru,2018,19684.85331958323,38.22306507132005,54.63782863885407,37.1007649239863,27.90950537387587,9.191259550110427,-16.414763567534017,South America
Peru,2019,30050.18512930825,39.20267701874197,54.69344178109205,40.65581195346208,37.51173428232299,3.1440776711390868,-15.490764762350075,South America
Peru,2020,93655.94899577597,38.3009282991967,54.52454806428984,35.09347655122519,25.99433895667045,9.099137594554737,-16.22361976509314,South America
Peru,2021,134717.3203519997,39.21812175597157,54.67034205672751,23.13477385009676,5.639452599016895,17.495321251079865,-15.45222030075594,South America
Peru,2022,16010.06719947284,38.32959811740891,54.47628668770601,21.78412672879425,7.510921066551173,14.273205662243075,-16.146688570297094,South America
Peru,2023,39320.45631516729,38.71585239607153,54.65988406382703,35.30699263473222,19.01449151421387,16.29250112051835,-15.944031667755496,South America
Peru,2024,13275.28265513242,38.22943785773404,54.91053799334393,34.51562447049142,17.57992443309651,16.935700037394906,-16.68110013560989,South America
Uruguay,1995,8666.097617798925,49.53251080748969,64.90847494888902,18.44296446835177,9.229508635251904,9.213455833099868,-15.37596414139933,South America
Uruguay,1996,8795.155332545844,50.10093311695485,64.95075429194824,28.86742386151558,23.70288759631592,5.164536265199658,-14.849821174993394,South America
Uruguay,1997,8628.512693073133,50.18400589026222,65.96375742783174,12.61395516343798,0.0,12.61395516343798,-15.779751537569517,South America
Uruguay,1998,8860.359583578838,50.5180477260658,65.273235124043,34.65150625794011,33.01273747717719,1.6387687807629234,-14.755187397977195,South America
Uruguay,1999,9311.516050911187,49.97846084537724,65.56091736225282,23.25236437046416,9.811174317229456,13.441190053234704,-15.582456516875581,South America
Uruguay,2000,10744.86415391295,50.15176866524275,65.72148745395583,28.79856109645696,13.67235915685108,15.126201939605881,-15.569718788713082,South America
Uruguay,2001,11001.34041707795,49.78701642816881,65.88547698224575,49.15800145139514,45.79563949944064,3.3623619519544974,-16.098460554076937,South America
Uruguay,2002,11095.17880309267,50.12335376862098,65.58022885972028,19.36733956633945,18.71792413250448,0.6494154338349709,-15.456875091099299,South America
Uruguay,2003,10470.18036053123,49.7870778444904,65.3928271853435,30.37039406773427,10.63900425214774,19.73138981558653,-15.605749340853109,South America
Uruguay,2004,8300.079209272484,49.93130837036722,65.37892634753898,38.07972538560971,34.66345125948549,3.4162741261242218,-15.44761797717176,South America
Uruguay,2005,7066.239356908253,50.0739490665535,65.3311517480241,49.13728371256934,30.38766026458724,18.749623447982103,-15.257202681470595,South America
Uruguay,2006,14672.77773217583,50.17406782949503,65.39331236601377,56.00200262729518,42.99690120542195,13.005101421873228,-15.219244536518744,South America
Uruguay,2007,8193.493760701527,49.24819848791278,65.36473088619734,48.64200417132517,32.57859393867055,16.06341023265462,-16.116532398284555,South America
Uruguay,2008,10690.39957637041,49.34413894541088,65.42358534476257,15.29025124282571,2.726119300964832,12.564131941860877,-16.07944639935169,South America
Uruguay,2009,9222.204617982425,50.52047876639239,65.7837004471147,42.2106507994809,29.19616311280489,13.014487686676013,-15.26322168072231,South America
Uruguay,2010,12503.28157000036,50.68970713724561,65.62713875650438,46.00556667574729,44.28285124476656,1.7227154309807275,-14.937431619258767,South America
Uruguay,2011,19769.41956799066,48.76221379559124,65.99591044908333,17.83064074463249,0.0,17.83064074463249,-17.23369665349209,South America
Uruguay,2012,21077.08887265175,50.34918229255885,65.11554460159007,39.54331336975572,26.48875089421124,13.054562475544483,-14.766362309031223,South America
Uruguay,2013,10079.65848585005,50.07509204421953,65.60762757172884,53.38615764025462,44.74383290421603,8.642324736038596,-15.53253552750931,South America
Uruguay,2014,25112.15857616886,49.69846656355081,65.22662226398242,27.50932621659805,25.84417305558541,1.6651531610126398,-15.528155700431611,South America
Uruguay,2015,10821.20320772781,50.58421849373697,65.99419017370724,36.29732884507297,20.12133995504995,16.175988890023017,-15.409971679970269,South America
Uruguay,2016,12492.84652757041,49.25885750656525,65.80168975147886,42.3860027210306,41.80001385896223,0.5859888620683691,-16.542832244913612,South America
Uruguay,2017,3296.696851737935,50.19945222856828,65.50112514391725,36.90473320605557,26.73061352173023,10.174119684325337,-15.301672915348966,South America
Uruguay,2018,19987.81553982893,49.64596088016253,65.39954158602981,42.54858726092723,26.05824586492864,16.490341395998588,-15.753580705867286,South America
Uruguay,2019,41979.985471985,50.22461462792681,65.53820091501441,37.02763376944621,27.86353766440189,9.164096105044322,-15.313586287087602,South America
Uruguay,2020,11930.56258596777,49.82888684623542,65.3150307783276,27.83852451746256,24.553115528344,3.285408989118558,-15.486143932092176,South America
Uruguay,2021,5536.677760666222,50.48500990155254,65.75486600658061,11.39205256312932,6.458923626233759,4.933128936895562,-15.269856105028076,South America
Uruguay,2022,22608.36336219382,50.66978321757946,65.65051627547264,47.50804164773005,33.64002457914917,13.868017068580883,-14.980733057893183,South America
Uruguay,2023,2588.688072248352,49.84682328917174,65.87212426998325,12.98811370891922,0.0,12.98811370891922,-16.025300980811508,South America
Uruguay,2024,13118.58436487075,50.21251697840154,65.54140329520064,19.95784487985335,11.46196125322512,8.495883626628231,-15.3288863167991,South America
Venezuela,1995,15952.88438763265,50.22623710258991,69.95601010545154,39.54022667589579,25.11124353370435,14.428983142191438,-19.729773002861627,South America
Venezuela,1996,15493.86489917628,51.0253155528164,70.11278892257639,36.47668075112287,31.09944985154274,5.37723089958013,-19.087473369759984,South America
Venezuela,1997,16681.87139250827,50.04141476452814,70.23474700098132,59.842464214072,51.23560074029054,8.606863473781459,-20.193332236453173,South America
Venezuela,1998,16990.83402856701,50.479498677396,69.72440798039095,44.30455769717435,25.32874774333598,18.97580995383837,-19.244909302994948,South America
Venezuela,1999,17385.23286303055,49.91753296687828,70.2990109042687,56.23293047911234,45.89029263889958,10.34263784021276,-20.38147793739042,South America
Venezuela,2000,20921.26139866454,50.3768273666695,69.78858333139874,34.56652159560655,15.55645036382385,19.010071231782703,-19.411755964729238,South America
Venezuela,2001,20474.89385501574,51.02813713570572,69.8667312273728,11.29194861100056,6.856358772329632,4.435589838670928,-18.838594091667076,South America
Venezuela,2002,12917.51598032951,50.22823514861877,69.8383200718713,55.7569410202448,38.66663230202981,17.09030871821499,-19.610084923252522,South America
Venezuela,2003,21106.9783608418,50.46651823781189,70.09935656562556,17.78462988779665,13.27133822675555,4.513291661041102,-19.632838327813666,South America
Venezuela,2004,27641.15411398211,50.04101712771879,70.40457905597064,10.4549090640388,8.946665544183034,1.5082435198557658,-20.363561928251855,South America
Venezuela,2005,18870.15516861838,50.74844119230446,69.7205195199906,14.30580552531869,3.123072396059321,11.182733129259368,-18.97207832768614,South America
Venezuela,2006,22701.38789658573,49.28804020269369,69.88488525176044,45.65071459308704,38.32498686895659,7.325727724130445,-20.596845049066744,South America
Venezuela,2007,14181.36138477457,49.97661909575245,69.74251691655711,31.0124800903771,19.77026243791251,11.24221765246459,-19.76589782080466,South America
Venezuela,2008,22751.24375952371,50.48349384304341,70.15512394517049,57.09527936302101,42.30401440079564,14.79126496222537,-19.671630102127075,South America
Venezuela,2009,15070.24459809175,49.02597990168322,70.01876393060044,23.61576985905414,21.26573305480667,2.3500368042474697,-20.99278402891722,South America
Venezuela,2010,39980.47998793877,50.75353134019718,70.81834511231317,15.83739513843978,13.25609264185852,2.5813024965812588,-20.06481377211599,South America
Venezuela,2011,31193.21682895991,50.05638878672779,69.85488191290445,28.56354602526969,18.5295627051412,10.033983320128492,-19.79849312617666,South America
Venezuela,2012,33346.63405453099,50.05046634036594,69.32315270600725,44.64392138483261,33.52650510085342,11.117416283979189,-19.272686365641306,South America
Venezuela,2013,28102.66137607972,49.81875029830176,70.7508895308132,32.49019953522144,17.36307844034875,15.127121094872692,-20.93213923251144,South America
Venezuela,2014,28890.02719665565,50.10330324941807,70.24025523288664,52.94902735611101,51.17356201698636,1.7754653391246507,-20.13695198346857,South America
Venezuela,2015,17138.36296384759,49.91592288283994,69.62906002128976,32.09268540455319,25.15831017983497,6.934375224718217,-19.713137138449817,South America
Venezuela,2016,17675.99469704991,49.87093550586473,70.43799480918284,50.38511845220285,45.45815350735681,4.926964944846041,-20.56705930331811,South America
Venezuela,2017,31114.39012844683,50.73751800420846,70.19546816429703,25.46842810400064,11.58579502447591,13.88263307952473,-19.457950160088565,South America
Venezuela,2018,8236.054704907914,50.55838121115194,69.46328235486179,50.16060616220466,38.92306703737439,11.23753912483027,-18.90490114370985,South America
Venezuela,2019,55886.80814114852,49.99132530086526,70.26667139167826,50.89817471745768,32.29973945454438,18.5984352629133,-20.275346090812995,South America
Venezuela,2020,7121.226766988592,50.63570578247309,69.79303147905934,31.889073864981,27.27438206083992,4.614691804141081,-19.15732569658625,South America
Venezuela,2021,110342.4607116938,49.53542091605267,70.00911973459722,21.18012741618356,2.511025311186511,18.669102104997048,-20.47369881854455,South America
Venezuela,2022,16085.69083460503,50.58071954868176,70.1151199735112,15.66217258199099,4.258428265994905,11.403744315996086,-19.534400424829435,South America
Venezuela,2023,7143.659259411904,49.90481209697068,69.5425098506783,38.61575928150383,18.63161330263501,19.984145978868817,-19.63769775370762,South America
Venezuela,2024,44627.28324109648,50.10493806838382,69.99691072591844,21.61448270482263,3.988531792540797,17.625950912281834,-19.891972657534623,South America
Haiti,1995,17790.42373384281,53.90250004108746,65.68163121005378,35.15667773741599,28.83796128970326,6.318716447712731,-11.779131168966323,Caribbean
Haiti,1996,19040.12610679567,54.26695409220905,66.12915587937087,33.36936677239628,27.65777444762355,5.7115923247727345,-11.862201787161823,Caribbean
Haiti,1997,18576.59515054528,53.71939237390269,65.72340574679521,26.68521037878149,20.35583469755152,6.329375681229973,-12.004013372892516,Caribbean
Haiti,1998,16493.10770787591,53.63505887687428,65.76011658560934,34.11126151686633,23.70478899303861,10.40647252382772,-12.125057708735056,Caribbean
Haiti,1999,20673.51115060677,53.90460375302244,65.60455345545255,35.57628204047465,17.20585143161223,18.37043060886242,-11.699949702430104,Caribbean
Haiti,2000,17915.91739184617,54.85867691555206,65.32671931052951,16.05777306304927,14.34960340688396,1.7081696561653121,-10.468042394977452,Caribbean
Haiti,2001,15767.12045165141,53.09418517321122,65.57065363808219,10.97006228091077,4.42992691098873,6.540135369922041,-12.476468464870969,Caribbean
Haiti,2002,21125.70765931955,54.30298279842805,66.00039428455898,36.61801174306574,30.55072609878233,6.067285644283412,-11.697411486130932,Caribbean
Haiti,2003,23613.92168072689,54.22871584243651,65.52501600618538,19.64198044711228,15.81986799328938,3.8221124538229017,-11.296300163748874,Caribbean
Haiti,2004,21296.53437090462,53.82845346064432,65.97385662984372,20.34359377111439,13.17921294625294,7.164380824861448,-12.145403169199405,Caribbean
Haiti,2005,28371.62689723745,54.13763110913204,65.72719920169156,26.00297820917913,17.56749337045661,8.43548483872252,-11.589568092559524,Caribbean
Haiti,2006,27294.05171177793,54.23669776580471,65.67693393577777,52.57445908232733,42.91313417846128,9.661324903866053,-11.440236169973055,Caribbean
Haiti,2007,18209.39609414071,53.86655334095107,65.52529402423359,56.72053972856074,55.75125507904429,0.969284649516446,-11.658740683282517,Caribbean
Haiti,2008,18682.28035699029,53.96224457568815,65.8137439149677,26.02816121804623,24.15775874608804,1.8704024719581902,-11.851499339279549,Caribbean
Haiti,2009,23122.87828311937,54.51299403834975,66.10753304142531,43.65040831443385,42.7111198662805,0.9392884481533486,-11.59453900307556,Caribbean
Haiti,2010,17149.55559419072,53.99648482680701,65.63041865499038,32.33860794198034,32.1966772920826,0.14193064989774484,-11.633933828183366,Caribbean
Haiti,2011,59870.08141123894,54.40847556402425,65.8053098712548,24.90751781382778,22.37823290575636,2.5292849080714213,-11.396834307230556,Caribbean
Haiti,2012,25373.02138838802,53.99378912100701,66.40527609675212,37.33074698318355,28.60980750081197,8.72093948237158,-12.411486975745106,Caribbean
Haiti,2013,27728.53273436421,53.49216025496234,65.63539285825254,57.34514497302585,52.53089325975571,4.814251713270146,-12.143232603290201,Caribbean
Haiti,2014,41247.40821628761,54.25095074751592,65.99903359317354,11.93997273644437,8.204522171821786,3.7354505646225835,-11.748082845657613,Caribbean
Haiti,2015,12577.81787255626,53.43173373496737,65.5566953621765,35.21317303965158,17.90027231219694,17.31290072745464,-12.124961627209125,Caribbean
Haiti,2016,17847.95548582504,54.82919920647182,65.5557264821382,40.19015394218767,30.32332218114006,9.86683176104761,-10.726527275666378,Caribbean
Haiti,2017,13741.61242662934,54.00632615952505,65.41074862836997,23.24835307777215,14.27570124541747,8.972651832354682,-11.40442246884492,Caribbean
Haiti,2018,52961.94226571963,53.93719058687382,66.17889506681527,46.47607109882192,46.06924946117837,0.40682163764354584,-12.241704479941454,Caribbean
Haiti,2019,30180.98827183711,54.70760111024624,65.77171307836298,54.98062446861575,36.76414006200783,18.21648440660792,-11.064111968116741,Caribbean
Haiti,2020,51278.11709873174,54.72702425238749,65.98796357265559,17.74213408101137,14.08367556176968,3.658458519241689,-11.2609393202681,Caribbean
Haiti,2021,17769.94801717384,54.27985876527064,65.37602488649092,26.78046221204507,11.47833037938245,15.302131832662619,-11.096166121220286,Caribbean
Haiti,2022,30746.6770993909,54.77624177632971,66.24257519406514,44.46396606129186,41.92191378587705,2.542052275414811,-11.466333417735427,Caribbean
Haiti,2023,43306.57490638339,54.04483315344898,65.81449631770919,54.07429097944552,45.75601789349533,8.318273085950189,-11.769663164260209,Caribbean
Haiti,2024,46609.8729212296,53.54769317876242,65.66690407715524,44.62864000387909,33.19068955470001,11.437950449179084,-12.119210898392815,Caribbean
Jamaica,1995,12078.61392447916,61.46760569381291,75.25318485727949,18.10916862039387,8.38032087755638,9.72884774283749,-13.785579163466586,Caribbean
